session_id,player_id,session_start,session_minutes,matches_played,wins,kills,disconnect_flag,server_region,platform_reported
S001409,P00601,2026.03.06,50,3,1,14,0,,Mobile
S001410,P00604,"2025-08-22 03:17:09","55 mins",4,1,11,No,LATAM,
S001411,P00604,2025/08/09,85,6,2,31,1,"NA West",steam
S001412,P00604,2025-08-31T23:46:09Z,29,3,1,7,Yes,NA-East,IOS/Android
S001413,P00604,"Sep 23, 2025",59,3,1,14,Yes,LATAM,steam
S001414,P00604,08/09/2025,57,4,2,24,,"NA West",PS5
S001415,P00604,2025-08-23T07:41:09Z,41,2,1,7,N,"NA West",
S001416,P00604,2025-09-14T02:48:09Z,35,3,1,14,No,APAC,
S001417,P00604,2025-09-03T17:16:09Z,52,3,2,9,N,,pc/steam
S001418,P00605,"08/23/2025 09:37",81,5,3,33,Y,EU-Central,Mobile
S001419,P00605,2025-10-08T20:16:47Z,46,3,2,14,,NA-East,Mobile
S001420,P00605,2025-09-25T14:55:47Z,45,NULL,2,10,,EU-Central,IOS/Android
S001421,P00606,"01/27/2026 21:14",58,4,3,18,N,LATAM,PC
S001422,P00606,"02/24/2026 00:44",61,4,2,12,,,
S001423,P00606," 2026-02-03",56,4,3,21,0,"NA West",IOS/Android
S001424,P00606,"02/01/2026 03:52",36,2,1,8,Y,EU-Central,pc/steam
S001425,P00606,"02/19/2026 05:58","28 mins",3,1,15,N,NULL,PC
S001426,P00606,2026-02-14T10:46:30Z,25,1,,8,N,LATAM,PC
S001427,P00606,"01/11/2026 09:09",45,3,2,16,Y,NA-East,pc/steam
S001428,P00606,"01/26/2026 14:27",57,5,2,18,N,NA-East,IOS/Android
S001429,P00610,2025.11.14,44,4,2,25,Y,NA-East,IOS/Android
S001430,P00611,"2026-04-26 19:39:14",29m,2,1,,Yes,EU-Central,Steam
S001431,P00611,2026-03-18T09:13:14Z,37,2,1,16,Yes,,PC
S001432,P00611,2026-04-13T02:17:14Z,29,2,1,17,N,LATAM,
S001433,P00611,2026-03-09T21:33:14Z,21,2,1,7,Yes,NA-East,PC
S001434,P00611,2026-04-09T04:15:14Z,12,1,0,3,0,,steam
S001435,P00611,2026-04-14,"37 mins",3,1,23,Y,,Steam
S001436,P00611,"03/30/2026 10:28",29,2,1,9,,NA-East,Xbox
S001437,P00611,2026-04-14T03:19:14Z,52,4,1,19,1,LATAM,steam
S001438,P00611,2026-04-12,"6 mins",1,1,6,No,"NA West",pc/steam
S001439,P00611,2026-04-18T07:54:14Z,28,3,1,14,0,NA-East,Steam
S001440,P00611,2026-04-25T10:04:14Z,34,2,1,10,No,,Mobile
S001441,P00611,2026-04-12T03:48:14Z,41,3,1,12,,,Steam
S001442,P00611,2026-03-28T10:39:14Z,19,1,1,10,Yes,LATAM,PC
S001443,P00612,"08/08/2025 21:28",54,5,2,27,1,LATAM,steam
S001444,P00613," 16.02.2026 01:40",26,2,,10,0,APAC,Steam
S001445,P00613,2026-01-16T13:30:17Z,46,3,1,22,No,APAC,IOS/Android
S001446,P00613,18-02-2026,46,4,2,,,,
S001447,P00613,"02/20/2026 18:36",68,5,2,13,Y,APAC,Steam
S001448,P00613,"02/20/2026 18:36",68,5,2,13,Y,APAC,Steam
S001449,P00613,"01/13/2026 23:34",60,5,3,,1,NA-East,pc/steam
S001450,P00613,2026-01-21T06:06:17Z,41,3,2,16,Yes,LATAM,PS5
S001451,P00613,2026-01-31T02:29:17Z,34,2,1,7,1,APAC,PS5
S001452,P00613,2026-02-21T16:09:17Z,57,3,1,17,0,APAC,steam
S001453,NULL,2026/01/25,46,4,2,16,Y,,Mobile
S001454,P00614,2026-04-25T06:45:57Z,29,3,2,16,0,"NA West",PC
S001455,P00614,"Apr 09, 2026",39,4,2,19,No,NULL,PC
S001456,P00614,"Apr 19, 2026 01:29AM",54,3,1,14,Y,EU-Central,steam
S001457,P00614,15-03-2026,40,4,1,20,Yes,APAC,steam
S001458,P00614,2026-03-17T15:04:57Z,31,2,1,4,1,LATAM,Mobile
S001459,P00614,2026-03-17T15:04:57Z,31,2,1,4,1,LATAM,Mobile
S001460,P00614,04/23/2026,34,2,1,10,,APAC,steam
S001461,P00614,"03/16/2026 05:41",59,5,2,22,Y,LATAM,IOS/Android
S001462,P00614,"03/13/2026 10:36",21,2,1,7,1,APAC,
S001463,P00614,2026-03-16T10:38:57Z,"34 mins",2,1,5,No,EU-Central,Steam
S001464,P00614,"03/27/2026 18:42",46,3,1,18,Yes,,Xbox
S001465,P00614,"04/25/2026 09:09",47,3,1,17,1,"NA West",Xbox
S001466,P00614,2026-04-24T10:18:57Z,51,4,2,,,APAC,steam
S001467,P00614,"03/17/2026 01:45",38,3,2,16,0,NA-East,Xbox
S001468,P00614,"03/12/2026 09:07",24,1,0,0,N,,Steam
S001469,P00621,11/12/2025,44,4,2,15,No,"NA West",Xbox
S001470,P00621,2025-11-18T06:45:53Z,48,3,1,21,N,"NA West",Steam
S001471,P00621,2025-12-10T06:42:53Z,42,3,1,12,Y,EU-Central,PS5
S001472,P00621,2025-11-13,71m,5,3,20,N,"NA West",steam
S001473,P00630,2025-11-26T17:49:35Z,"48 mins",3,2,18,1,APAC,IOS/Android
S001474,P00630,"11/08/2025 00:46",49,3,1,6,Y,NULL,steam
S001475,P00630,2025-10-08T05:46:35Z,52,5,2,30,0,APAC,steam
S001476,P00633,"08/31/2025 07:29",39,3,2,16,Yes,LATAM,Steam
S001477,P00636,"12/25/2025 11:35","33 mins",3,2,,N,EU-Central,Steam
S001478,P00636,2026-02-01T09:54:21Z,7,1,0,7,1,NULL,Steam
S001479,P00636,"01/12/2026 16:34",39,3,2,15,No,"NA West",steam
S001480,P00636,"01/02/2026 01:06",34,2,1,0,,NA-East,Xbox
S001481,P00636,"01/11/2026 13:15",35,3,1,15,,,IOS/Android
S001482,P00636,2026-01-03T10:59:21Z,35,NULL,1,16,Yes,"NA West",pc/steam
S001483,P00636,"01/14/2026 04:03",13,1,0,0,Yes,APAC,Steam
S001484,P00636,2026-01-04T11:27:21Z,16,1,0,7,1,APAC,Mobile
S001485,P00636,2026-01-16T05:30:21Z,"36 mins",3,1,12,1,"NA West",Mobile
S001486,P00639,2025-10-15T19:11:53Z,11,1,0,6,0,NA-East,Xbox
S001487,P00641,09/18/2025,42,3,1,15,,,IOS/Android
S001488,P00647,2025/09/13,63,6,3,26,No,LATAM,Steam
S001489,P00647,"09/18/2025 15:53",29,3,2,19,Y,,IOS/Android
S001490,P00647,"09/16/2025 06:20","47 mins",3,1,16,N,NA-East,IOS/Android
S001491,P00647,2025-09-28T19:39:09Z,20,1,1,,,APAC,IOS/Android
S001492,P00647,2025-09-21T12:38:09Z,39,3,1,19,1,NULL,Xbox
S001493,P00647,2025-08-30T08:36:09Z,22,1,1,2,,NULL,pc/steam
S001494,P00647,2025-09-21T00:34:09Z,32,3,2,8,No,"NA West",PC
S001495,P00647,2025-10-02T02:58:09Z,55,4,2,19,Y,NULL,Steam
S001496,P00647,"09/02/2025 13:30",50,4,1,20,0,EU-Central,PS5
S001497,P00647,"26.08.2025 22:57",37,3,2,15,,LATAM,PC
S001498,P00647,2025-09-05T10:41:09Z,40,3,2,13,1,,Xbox
S001499,P00647,2025-10-06T03:17:09Z,59,4,1,16,Yes,NA-East,PC
S001500,P00647,"10/04/2025 11:38",29,3,2,,No,,Xbox
S001501,P00648,2025-10-18T14:43:27Z,56,3,2,11,,NA-East,PS5
S001502,P00648,2025-10-12T12:25:27Z,62,4,1,17,1,NA-East,steam
S001503,P00648,2025-11-24T08:08:27Z,60,4,2,19,Y,NA-East,Mobile
S001504,P00648,2025-10-22T04:30:27Z,54,NULL,2,22,No,,IOS/Android
S001505,P00648,2025-10-22T04:30:27Z,54,NULL,2,22,No,,IOS/Android
S001506,P00648,"Nov 04, 2025",43,3,1,16,,EU-Central,IOS/Android
S001507,P00648,2025-10-10T10:21:27Z,59,NULL,2,20,Y,,
S001508,P00648," 2025-10-20",31,2,1,7,1,NULL,Steam
S001509,P00648,2025-11-06T18:34:27Z,28,2,1,14,Y,EU-Central,Steam
S001510,P00650,2025-12-20T17:35:32Z,40,3,2,19,1,NULL,Xbox
S001511,P00650,2025-12-20T17:35:32Z,40,3,2,19,1,NULL,Xbox
S001512,P00651,"11/22/2025 15:28",17,2,1,7,No,,Xbox
S001513,P00651,"11/27/2025 11:36",21,2,1,14,0,NULL,
S001514,P00651,2025-10-25T16:14:52Z,53,5,4,25,0,"NA West",Steam
S001515,P00651,2025-11-23T23:18:52Z,37,3,1,17,N,APAC,PC
S001516,P00651," 2025-12-05 01:44:52 ","24 mins",2,1,7,,NA-East,PC
S001517,P00651,"10/25/2025 01:25",35,3,1,19,N,NA-East,PS5
S001518,P00651,2025-11-15T18:29:52Z,22,2,1,8,N,"NA West",PC
S001519,P00651,"10/17/2025 00:42",53,3,2,8,Y,NA-East,Steam
S001520,P00651,"11/02/2025 13:02",37,2,1,7,,APAC,steam
S001521,P00652,"12/26/2025 16:06",39,3,1,15,No,NULL,steam
S001522,P00656,"10/21/2025 11:34",66,5,3,22,,EU-Central,Mobile
S001523,P00656,"10/22/2025 07:41",23,1,,4,No,EU-Central,PC
S001524,P00659,"04/11/2026 19:59",11,1,0,12,No,NA-East,PC
S001525,P00659,"Mar 02, 2026 09:10AM",41,4,3,13,,NULL,Mobile
S001526,P00659,2026-03-31T17:24:35Z,36,3,2,13,0,LATAM,pc/steam
S001527,NULL,"Apr 15, 2026 07:32PM","28 mins",2,1,17,Y,LATAM,PC
S001528,P00659,"04/03/2026 16:58","22 mins",1,0,8,N,NULL,PC
S001529,P00659,2026-03-05T15:20:35Z,13,NULL,0,1,Yes,LATAM,IOS/Android
S001530,P00663,"12/28/2025 07:24",29,2,1,13,Y,"NA West",IOS/Android
S001531,P00663,2025-11-24T18:51:57Z,26,2,,6,N,APAC,PS5
S001532,P00663,2026-01-03T15:11:57Z,"56 mins",4,2,17,Y,APAC,Xbox
S001533,P00663,"11/18/2025 09:20",54,5,2,23,Yes,NA-East,PS5
S001534,P00663,2025-12-20T15:40:57Z,28,2,1,14,,NA-East,steam
S001535,P00663,2025-11-15T06:52:57Z,23,1,1,4,Yes,,IOS/Android
S001536,P00663,2025-11-18T00:30:57Z,12m,1,0,0,0,LATAM,Steam
S001537,P00665,27-12-2025,32,2,1,4,,,Xbox
S001538,P00665,01/06/2026,19,1,1,5,Yes,APAC,
S001539,P00665,"01/21/2026 01:10",27,NULL,1,7,0,NULL,Steam
S001540,P00665,"Jan 03, 2026 03:52AM",33,3,1,8,N,LATAM,IOS/Android
S001541,P00665,"12/29/2025 21:54",22,2,1,14,0,NULL,pc/steam
S001542,P00665," 2026-01-08 07:52:47",38,4,3,19,Yes,"NA West",IOS/Android
S001543,P00665,2026-01-23T12:27:47Z,23,1,0,9,No,APAC,
S001544,P00665,"Jan 08, 2026 ",32,2,1,9,N,,Xbox
S001545,P00666,"11/29/25 19:10",18,1,0,7,0,APAC,Xbox
S001546,P00667,2026-01-24T06:20:11Z,45m,3,2,,Y,NA-East,Xbox
S001547,P00667,"Jan 24, 2026",53,4,1,15,Y,LATAM,
S001548,P00667,01/11/2026,52m,4,2,25,Yes,,steam
S001549,P00667,2026-01-04T23:30:11Z,50,3,1,10,1,LATAM,Xbox
S001550,P00667,2025-12-10T18:09:11Z,48,4,3,17,No,"NA West",
S001551,P00667,"12/24/2025 11:15",68m,6,2,23,No,NULL,IOS/Android
S001552,P00669,2025-11-29T15:45:20Z,41,4,2,22,Yes,NULL,
S001553,P00669,"12/08/2025 13:47",21,2,1,8,Yes,,Xbox
S001554,P00669,2025-12-09T19:15:20Z,32,3,,17,0,,Mobile
S001555,P00669,"12/03/2025 21:39","50 mins",3,1,12,N,NULL,pc/steam
S001556,P00669,2025-12-16T15:50:20Z,"44 mins",4,2,11,,EU-Central,Mobile
S001557,P00669,2025-12-16T15:50:20Z,"44 mins",4,2,11,,EU-Central,Mobile
S001558,P00669,"2025-11-07 17:06:20",51,3,2,11,,LATAM,PS5
S001559,P00669,"Dec 03, 2025",49,4,2,13,0,"NA West",pc/steam
S001560,P00669,06-11-2025,21,2,1,3,No,EU-Central,IOS/Android
S001561,P00669,"11/04/2025 01:08",55,5,2,21,,EU-Central,Xbox
S001562,P00670,2026.01.10,24,2,1,12,No,NA-East,
S001563,P00670,"01/07/2026 00:44",43,4,1,21,,NA-East,
S001564,P00670,"02/05/2026 22:09",32,2,1,11,,APAC,IOS/Android
S001565,P00673,2026-02-19T04:32:41Z,32,3,1,11,N,LATAM,pc/steam
S001566,P00673,2026-02-23T05:30:41Z,"47 mins",NULL,2,13,No,LATAM,Mobile
S001567,P00674,2026-02-05T21:19:54Z,29,2,1,2,Yes,NULL,Xbox
S001568,P00675,2026-04-06T03:47:15Z,"35 mins",3,2,14,1,NA-East,Mobile
S001569,P00675,2026-04-15T18:29:15Z,17,1,0,2,1,"NA West",
S001570,P00676,"10/07/2025 17:35",54,3,2,12,N,NA-East,
S001571,P00676,"Oct 15, 2025",64,6,2,22,0,NA-East,
S001572,P00676,"10/26/2025 16:58",60,3,2,13,,NA-East,Mobile
S001573,P00676,2025-10-16T05:49:32Z,58,4,2,20,No,NA-East,Xbox
S001574,P00676,"10/22/2025 15:42",60,4,3,10,N,NULL,steam
S001575,P00676,2025-11-14T08:28:32Z,27,NULL,1,9,,APAC,PC
S001576,P00676,2025-11-17T02:35:32Z,31,2,1,12,0,LATAM,IOS/Android
S001577,P00676,2025-10-07T02:22:32Z,24,1,1,7,No,EU-Central,
S001578,P00676,2025-10-17T09:21:32Z,51,3,1,11,No,NULL,
S001579,P00676,2025-11-10,56,4,3,24,Yes,NULL,Mobile
S001580,P00683,2025-11-01T02:43:06Z,39,2,1,7,1,,IOS/Android
S001581,P00683,"11/03/2025 22:55",30,3,1,11,Y,LATAM,IOS/Android
S001582,P00683,2025.11.24,52,5,2,24,Yes,NULL,PS5
S001583,P00683,2025-11-08T12:47:06Z,36,3,1,,N,APAC,Steam
S001584,P00683,2025-10-28T06:52:06Z,44,4,1,20,Yes,NA-East,PC
S001585,P00685,"Nov 19, 2025 10:06PM",17,1,1,3,1,NULL,Mobile
S001586,P00685,"Nov 20, 2025","44 mins",3,2,,0,NULL,PS5
S001587,P00685,"11/23/2025 16:49",47,3,2,13,0,LATAM,pc/steam
S001588,P00685,"11/23/2025 16:49",47,3,2,13,0,LATAM,pc/steam
S001589,P00685,2025-10-12,22,2,1,11,1,NULL,steam
S001590,P00685,2025-10-27T10:31:27Z,29,2,,10,0,LATAM,Steam
S001591,P00685,2025-11-14T20:15:27Z,65,5,,24,1,"NA West",Mobile
S001592,P00685,2025-11-09T22:28:27Z,41,2,1,9,,EU-Central,PS5
S001593,P00685,"Oct 20, 2025 12:20PM",58,4,2,28,,NULL,Steam
S001594,P00685,"10/19/2025 07:55",35,3,1,11,,APAC,Steam
S001595,P00685,2025-11-18T01:23:27Z,30,3,2,16,Y,APAC,Steam
S001596,P00686," 2026-01-26T09:56:41Z",53,4,2,11,Yes,,steam
S001597,P00686,2025-12-20,31,3,1,13,Y,NA-East,IOS/Android
S001598,P00688,2025-12-28T16:25:57Z,36,2,,9,Y,"NA West",Xbox
S001599,P00688,2026-01-15T00:13:57Z,"29 mins",2,1,4,1,,steam
S001600,P00688,2025-12-23T08:32:57Z,21,2,1,14,Yes,EU-Central,IOS/Android
S001601,P00688,"01/28/2026 10:48",17,1,1,3,Yes,EU-Central,pc/steam
S001602,P00688,"01/28/2026 07:38",32,2,1,7,0,APAC,Xbox
S001603,P00688,2026-01-07T07:35:57Z,6,1,1,0,0,,pc/steam
S001604,P00688,"01/20/2026 17:27",48,4,3,18,,APAC,IOS/Android
S001605,P00688,"Jan 09, 2026",51,3,1,7,Yes,LATAM,
S001606,P00691,"09/26/2025 03:58",43,3,1,13,,,IOS/Android
S001607,NULL,"27.09.2025 11:10",36,3,1,,Y,,Xbox
S001608,P00691,"30.09.2025 02:14",30,2,1,10,No,NA-East,Mobile
S001609,P00691,"09/02/2025 10:52",35,2,1,12,,NULL,IOS/Android
S001610,P00691,"08/30/2025 05:06",50,4,2,18,0,NULL,Xbox
S001611,P00691,09/01/2025,54,3,1,14,Y,NULL,Steam
S001612,P00691,"10/03/2025 21:18",35,2,1,4,Yes,LATAM,pc/steam
S001613,P00691,2025-10-10T19:28:47Z,62,4,2,,,"NA West",pc/steam
S001614,P00692,"09/16/2025 00:03",40,NULL,1,9,Yes,EU-Central,Mobile
S001615,P00692,2025.10.14,33,2,1,14,,LATAM,Steam
S001616,P00694,2025-10-13T11:36:44Z,41,2,1,15,No,NA-East,pc/steam
S001617,P00694,"14.10.2025 14:59 ",40,3,1,15,1,APAC,Mobile
S001618,P00694,2025-10-29T14:03:44Z,23,2,1,9,Yes,EU-Central,pc/steam
S001619,P00694,"Oct 02, 2025 06:10AM",33,2,1,8,No,,Steam
S001620,P00694,2025-10-05T23:34:44Z,27,2,1,1,,"NA West",IOS/Android
S001621,P00694,2025-10-26T18:00:44Z,24,2,1,8,No,,Steam
S001622,P00696,02/15/2026,39,2,1,10,Yes,EU-Central,PS5
S001623,P00696,2026-03-05T17:41:59Z,21m,1,1,0,1,APAC,IOS/Android
S001624,NULL,"10/16/2025 10:24",6,1,1,10,1,NA-East,PS5
S001625,P00697,"11/15/2025 20:11",68,5,,21,1,EU-Central,Mobile
S001626,P00701,"12/03/2025 05:55",51,3,2,17,Y,NA-East,IOS/Android
S001627,P00701,2025-11-21T13:10:01Z,33,2,1,6,N,"NA West",
S001628,P00701,"10/28/2025 11:02",51,4,3,16,Y,,Xbox
S001629,P00701,"11/04/2025 14:55",50,4,2,16,No,NULL,Mobile
S001630,P00703,"01/09/2026 12:10",54,3,2,11,No,,IOS/Android
S001631,P00703,2026-01-23T13:25:24Z,21,1,0,0,N,LATAM,
S001632,P00703,2026-01-15T05:03:24Z,"45 mins",4,3,20,,"NA West",PC
S001633,P00703,"01/13/2026 18:23",51,3,,,0,NULL,pc/steam
S001634,P00703,"Jan 18, 2026 10:42PM",47,4,2,19,N,NA-East,Mobile
S001635,P00703,2026-01-05T05:47:24Z,34,2,1,14,1,,
S001636,NULL,2026-02-14T06:06:24Z,27,2,1,,Yes,APAC,pc/steam
S001637,P00703,2026-01-17T05:38:24Z,37,3,,14,N,LATAM,Xbox
S001638,P00703,"01/27/2026 10:33",35,3,1,10,0,,pc/steam
S001639,P00703,"01/07/2026 06:25",7,1,1,2,0,NA-East,PS5
S001640,P00703,"01/28/2026 00:55",43,3,1,10,1,EU-Central,PC
S001641,P00705,"01/21/2026 18:46",33,3,2,12,1,,Mobile
S001642,P00705,2026.01.31,58,4,3,18,0,EU-Central,PC
S001643,P00706,"03/08/2026 16:51",55,NULL,3,24,,EU-Central,PC
S001644,P00706,"02/28/26 02:41","37 mins",2,1,5,Yes,APAC,pc/steam
S001645,P00706,"03/14/2026 01:20",14,1,1,3,0,EU-Central,IOS/Android
S001646,P00706,"Feb 13, 2026 08:50AM",42,4,3,17,No,"NA West",IOS/Android
S001647,P00706,2026-02-14T22:24:35Z,33,3,2,15,Y,EU-Central,
S001648,P00709,"04/20/26 16:52",35,2,1,6,,APAC,Steam
S001649,P00709,2026-03-07T01:18:27Z,33,3,1,18,,NULL,PS5
S001650,P00709,"04/12/2026 21:25",66,6,2,30,Y,"NA West",
S001651,P00709,"04/12/2026 21:25",66,6,2,30,Y,"NA West",
S001652,P00709,"03/13/2026 16:12","50 mins",5,2,28,0,NA-East,Mobile
S001653,P00709,2026.04.17,57,4,1,22,1,NA-East,Mobile
S001654,P00709,2026.03.29,48,5,2,25,Y,APAC,steam
S001655,P00709,"04/04/2026 01:04",32,3,1,17,N,,Steam
S001656,P00714,2026.04.09,40,4,1,17,Yes,LATAM,IOS/Android
S001657,P00714,2026-03-02T17:41:06Z,52m,4,1,26,0,APAC,Mobile
S001658,P00714,2026-03-02T17:41:06Z,52m,4,1,26,0,APAC,Mobile
S001659,P00714,"03/22/2026 12:38","58 mins",NULL,3,16,0,,steam
S001660,P00716,"09/25/2025 02:06",53,4,2,15,Y,,Steam
S001661,P00716,"09/10/2025 22:37",45,3,1,17,1,"NA West",PC
S001662,P00716,"09/11/2025 03:28","54 mins",3,2,11,1,"NA West",pc/steam
S001663,P00716,"09/11/2025 03:28","54 mins",3,2,11,1,"NA West",pc/steam
S001664,P00716,"08/20/2025 23:32",63,4,2,20,0,"NA West",steam
S001665,P00716,06-10-2025,40,4,2,16,N,NA-East,pc/steam
S001666,P00716,"09/21/2025 11:53",56,4,1,20,No,EU-Central,Xbox
S001667,P00716,2025-10-05T23:37:32Z,38m,3,2,8,Y,,PS5
S001668,P00718,"09/16/2025 18:53",59,3,2,12,Yes,APAC,Mobile
S001669,P00718,"09/09/2025 02:38",61,4,3,14,1,NULL,pc/steam
S001670,P00718,2025-09-30T22:14:59Z,31,2,1,7,Y,LATAM,PC
S001671,P00718,2025-09-08T18:33:59Z,39,4,3,,Y,EU-Central,PS5
S001672,P00718,14-09-2025,44,3,2,16,,EU-Central,Xbox
S001673,P00718,"09/04/2025 09:20",64,5,3,23,,"NA West",PC
S001674,P00720,2025-12-19T03:10:08Z,65,6,,,Y,APAC,pc/steam
S001675,P00720,2026-01-11T06:26:08Z,28,2,1,5,1,LATAM,PC
S001676,P00720,2025/12/04,56,4,2,19,,APAC,PC
S001677,P00722,"11/29/2025 19:37",14,1,1,2,N,LATAM,
S001678,P00722,2025/11/30,37,3,1,15,,NA-East,IOS/Android
S001679,P00722,"Nov 26, 2025",49,4,2,15,0,APAC,IOS/Android
S001680,P00722,2025-11-16T15:16:07Z,"6 mins",1,1,8,1,APAC,PC
S001681,P00722,2025-12-24T13:37:07Z,25,NULL,1,14,No,EU-Central,Steam
S001682,P00722,"12/25/2025 08:57",37,3,1,15,Y,NULL,Mobile
S001683,P00722,"12/15/2025 23:13",28,3,1,10,0,LATAM,PC
S001684,P00723,"2025-10-02 05:32:05","56 mins",4,2,,Y,LATAM,Mobile
S001685,P00723,2025.09.17,45,4,1,19,,NA-East,pc/steam
S001686,P00723,"09/17/25 12:38","36 mins",3,1,6,1,APAC,steam
S001687,P00726,2025-11-19T15:03:28Z,32,2,1,2,No,NA-East,PC
S001688,P00726,2025-10-04T06:16:28Z,"10 mins",1,0,6,No,APAC,Mobile
S001689,P00726,"11/18/2025 20:13",50,4,2,17,No,EU-Central,Xbox
S001690,P00726,"10/10/2025 14:07",17,2,1,7,No,LATAM,steam
S001691,P00726,"Nov 10, 2025 04:34AM",27,2,1,4,1,"NA West",IOS/Android
S001692,P00726,2025-11-21T20:38:28Z,24,2,1,8,,"NA West",Mobile
S001693,P00726,2025-11-21T23:30:28Z,35,2,,12,1,APAC,PS5
S001694,P00726,"10/23/2025 13:19",47,4,1,15,N,LATAM,Xbox
S001695,P00726,"2025-11-02 03:27:28",41,3,2,11,Yes,APAC,Steam
S001696,P00726,2025-11-14T21:16:28Z,11,1,1,9,1,NA-East,PS5
S001697,P00726,"11/12/2025 09:25",22,2,1,12,N,LATAM,IOS/Android
S001698,P00726,"10/15/2025 20:33","36 mins",2,1,4,Y,LATAM,PC
S001699,P00732,"09/18/2025 00:34",58,NULL,,29,1,EU-Central,PS5
S001700,P00732,2025-10-12T13:02:42Z,14,1,1,8,1,,
S001701,P00732,2025-09-28T03:15:42Z,"8 mins",1,0,6,0,EU-Central,IOS/Android
S001702,P00732,23-09-2025,34,3,1,14,N,"NA West",
S001703,P00732,2025-10-01T06:54:42Z,28,2,1,13,No,,PS5
S001704,P00732,"10/29/2025 17:09",23,2,1,8,Y,LATAM,PS5
S001705,P00732,"10/26/25 09:16",15,1,0,9,No,,Xbox
S001706,P00732,"10/07/2025 17:11",37,3,,14,1,NA-East,pc/steam
S001707,P00732,2025-09-28T00:55:42Z,25,2,1,11,N,EU-Central,Steam
S001708,P00736,2025-11-10T06:50:42Z,24,1,1,8,0,NA-East,
S001709,P00736,2025-10-18T19:44:42Z,31,2,1,11,1,NULL,steam
S001710,P00737,2026-03-09T02:28:04Z,58,4,2,25,Y,LATAM,Xbox
S001711,P00737,"03/03/2026 05:56",13,1,0,1,0,EU-Central,PS5
S001712,P00737,2026-03-17T08:32:04Z,36,NULL,1,7,1,NULL,Mobile
S001713,P00737,2026-02-26T00:26:04Z,51,3,2,10,,NA-East,Xbox
S001714,P00737,2026.03.16,36,3,1,,0,NA-East,Xbox
S001715,P00737,2026/02/22,46,3,1,21,N,APAC,steam
S001716,P00737,"02/19/2026 18:03",47,3,2,6,No,,PC
S001717,P00737,2026-03-12T05:28:04Z,49,3,,2,0,,PC
S001718,P00737,"02/21/2026 04:49",60,4,1,23,,NA-East,PC
S001719,P00737,"03/20/2026 15:02",48,3,1,15,,LATAM,
S001720,P00737,"Feb 28, 2026",25,1,0,0,Yes,,
S001721,P00740,"02.01.2026 06:42",7,1,0,3,0,"NA West",pc/steam
S001722,P00740,2025-12-13T12:33:39Z,52m,3,1,12,0,EU-Central,Steam
S001723,P00740,2025-12-16T16:08:39Z,36,3,1,19,0,EU-Central,IOS/Android
S001724,NULL,2025/12/02,55m,4,3,23,Yes,LATAM,IOS/Android
S001725,P00740,"12/28/2025 06:40",37,2,1,7,Y,EU-Central,PS5
S001726,P00740,"11/22/2025 18:04",42,4,3,20,Y,"NA West",Xbox
S001727,P00740,"12/21/2025 09:00",54,4,1,,1,NULL,Steam
S001728,P00740,"12/31/2025 22:18",55,NULL,1,21,No,NA-East,Xbox
S001729,P00740,"12/25/2025 03:25",54,4,2,16,Y,NULL,Mobile
S001730,P00744,"02/14/2026 14:19",22,2,1,8,0,APAC,steam
S001731,P00744,2026-01-30,58,6,3,29,No,EU-Central,Steam
S001732,P00744,"Dec 27, 2025",50,3,2,17,0,"NA West",PS5
S001733,P00744,"Jan 31, 2026 06:51PM",49,5,1,18,1,NULL,steam
S001734,P00744,"01/03/2026 16:54",47,4,2,13,Y,EU-Central,PC
S001735,P00744,2026-01-01,47,4,2,22,0,EU-Central,PC
S001736,P00744,2026-01-07T23:22:22Z,40,4,3,14,Yes,APAC,Steam
S001737,P00744,"02/12/26 16:27",47,3,1,20,0,EU-Central,
S001738,P00744,2026-02-08T14:58:22Z,51,3,1,17,,APAC,Xbox
S001739,P00748,"10/10/2025 22:58",63m,4,2,25,Yes,APAC,IOS/Android
S001740,P00748,2025-09-08,37,2,1,6,N,APAC,PC
S001741,P00748,2025.10.04,6,1,0,8,N,"NA West",Mobile
S001742,P00748,"Sep 07, 2025 08:13AM",71,5,2,20,N,EU-Central,Xbox
S001743,P00748,"09/09/2025 18:53",26,1,0,4,,NA-East,Steam
S001744,P00748,"2025-09-09 14:22:17",21,1,0,0,Yes,EU-Central,pc/steam
S001745,P00748,"Sep 09, 2025",40,3,1,13,0,,
S001746,P00748,2025/09/03,25,2,1,9,,,Xbox
S001747,P00748,"Oct 05, 2025",39,2,1,8,0,"NA West",Steam
S001748,P00751,2026-01-03T01:13:16Z,30,3,1,,N,EU-Central,pc/steam
S001749,P00751,2026-01-03T01:13:16Z,30,3,1,,N,EU-Central,pc/steam
S001750,P00751,2025-12-22T00:06:16Z,61,5,2,17,0,,PC
S001751,P00751,2025-12-09T12:02:16Z,41,2,1,11,Y,EU-Central,pc/steam
S001752,P00751,2025-12-23T14:27:16Z,25,2,1,8,No,NA-East,pc/steam
S001753,P00751,"01/03/2026 20:13",39,3,2,20,,NA-East,pc/steam
S001754,P00751,01/05/2026,62,4,2,19,1,,steam
S001755,P00751,"2026-01-03 05:20:16",72,5,1,,Yes,NULL,Xbox
S001756,P00751,2026-01-01T16:52:16Z,46,3,1,18,1,"NA West",Mobile
S001757,P00751,2025-12-06T11:30:16Z,30m,2,1,5,0,,PS5
